Source Well,Destination Well,Transfer Volume
A2,AO96,2.5
A2,AO97,2.5
A2,AO98,2.5
A2,AO99,2.5
A2,AO100,2.5
A2,AO101,2.5
A2,AO102,2.5
A2,AO103,2.5
A2,AO104,2.5
A2,AO105,2.5
A2,AO106,2.5
A1,AO107,2.5
A1,AO108,2.5
A3,AO109,2.5
A3,AO110,2.5
A3,AO111,2.5
A3,AO112,2.5
A3,AO113,2.5
A3,AO114,2.5
A3,AO115,2.5
A3,AO116,2.5
A3,AO117,2.5
A3,AO118,2.5
A3,AO119,2.5
A3,AO120,2.5
A3,AO121,2.5
A3,AO122,2.5
A3,AO123,2.5
A3,AO124,2.5
A3,AO125,2.5
A3,AO126,2.5
A3,AO127,2.5
A3,AO128,2.5
A1,AO129,2.5
A1,AO130,2.5
A3,AP34,2.5
A3,AP35,2.5
A3,AP36,2.5
A3,AP37,2.5
A3,AP38,2.5
A1,AP39,2.5
A1,AP40,2.5
A1,AP41,2.5
A2,AP42,2.5
A2,AP43,2.5
A2,AP44,2.5
A2,AP45,2.5
A2,AP46,2.5
A2,AP47,2.5
A2,AP48,2.5
A2,AP49,2.5
A2,AP50,2.5
A2,AP51,2.5
A2,AP52,2.5
A1,AP53,2.5
A1,AP54,2.5
A3,AP55,2.5
A3,AP56,2.5
A3,AP57,2.5
A3,AP58,2.5
A3,AP59,2.5
A3,AP60,2.5
A3,AP61,2.5
A3,AP62,2.5
A3,AP63,2.5
A3,AP64,2.5
A3,AP65,2.5
A3,AP66,2.5
A3,AP67,2.5
A3,AP68,2.5
A3,AP69,2.5
A3,AP70,2.5
A3,AP71,2.5
A3,AP72,2.5
A3,AP73,2.5
A3,AP74,2.5
A3,AP75,2.5
A3,AP76,2.5
A3,AP77,2.5
A3,AP78,2.5
A1,AP79,2.5
A1,AP80,2.5
A1,AP81,2.5
A2,AP82,2.5
A2,AP83,2.5
A2,AP84,2.5
A2,AP85,2.5
A2,AP86,2.5
A2,AP87,2.5
A2,AP88,2.5
A2,AP89,2.5
A2,AP90,2.5
A2,AP91,2.5
A2,AP92,2.5
A2,AP93,2.5
A2,AP94,2.5
A2,AP95,2.5
A2,AP96,2.5
A2,AP97,2.5
A2,AP98,2.5
A2,AP99,2.5
A2,AP100,2.5
A2,AP101,2.5
A2,AP102,2.5
A2,AP103,2.5
A2,AP104,2.5
A2,AP105,2.5
A1,AP106,2.5
A1,AP107,2.5
A1,AP108,2.5
A3,AP109,2.5
A3,AP110,2.5
A3,AP111,2.5
A3,AP112,2.5
A3,AP113,2.5
A3,AP114,2.5
A3,AP115,2.5
