Source Well,Destination Well,Transfer Volume
A1,W68,2.5
A2,W69,2.5
A2,W70,2.5
A2,W71,2.5
A2,W72,2.5
A2,W73,2.5
A2,W74,2.5
A2,W75,2.5
A2,W76,2.5
A2,W77,2.5
A2,W78,2.5
A2,W79,2.5
A2,W80,2.5
A2,W81,2.5
A2,W82,2.5
A2,W83,2.5
A2,W84,2.5
A2,W85,2.5
A2,W86,2.5
A2,W87,2.5
A2,W88,2.5
A2,W89,2.5
A2,W90,2.5
A2,W91,2.5
A2,W92,2.5
A2,W93,2.5
A2,W94,2.5
A2,W95,2.5
A2,W96,2.5
A2,W97,2.5
A2,W98,2.5
A2,W99,2.5
A2,W100,2.5
A2,W101,2.5
A2,W102,2.5
A2,W103,2.5
A2,W104,2.5
A2,W105,2.5
A2,W106,2.5
A2,W107,2.5
A2,W108,2.5
A2,W109,2.5
A2,W110,2.5
A2,W111,2.5
A2,W112,2.5
A2,W113,2.5
A2,W114,2.5
A2,W115,2.5
A2,W116,2.5
A2,W117,2.5
A2,W118,2.5
A2,W119,2.5
A2,W120,2.5
A2,W121,2.5
A2,W122,2.5
A2,W123,2.5
A2,W124,2.5
A2,W125,2.5
A2,W126,2.5
A2,W127,2.5
A2,W128,2.5
A2,W129,2.5
A2,W130,2.5
A2,W131,2.5
A2,W132,2.5
A2,W133,2.5
A2,W134,2.5
A2,W135,2.5
A2,W136,2.5
A2,W137,2.5
A2,W138,2.5
A2,W139,2.5
A2,W140,2.5
A2,W141,2.5
A2,W142,2.5
A2,W143,2.5
A2,W144,2.5
A2,W145,2.5
A2,W146,2.5
A2,W147,2.5
A2,W148,2.5
A2,X45,2.5
A2,X46,2.5
A2,X47,2.5
A2,X48,2.5
A1,X49,2.5
A2,X50,2.5
A2,X51,2.5
A2,X52,2.5
A2,X53,2.5
A1,X54,2.5
A1,X55,2.5
A1,X56,2.5
A1,X57,2.5
A2,X58,2.5
A2,X59,2.5
A1,X60,2.5
A1,X61,2.5
A1,X62,2.5
A1,X63,2.5
A2,X64,2.5
A2,X65,2.5
A1,X66,2.5
A1,X67,2.5
A1,X68,2.5
A1,X69,2.5
A2,X70,2.5
A2,X71,2.5
A2,X72,2.5
A1,X73,2.5
A1,X74,2.5
A1,X75,2.5
A2,X76,2.5
A2,X77,2.5
A2,X78,2.5
A2,X79,2.5
A1,X80,2.5
A1,X81,2.5
A2,X82,2.5
A2,X83,2.5
A2,X84,2.5
A2,X85,2.5
A1,X86,2.5
A1,X87,2.5
A2,X88,2.5
A2,X89,2.5
A2,X90,2.5
A2,X91,2.5
A1,X92,2.5
A1,X93,2.5
A2,X94,2.5
A2,X95,2.5
A2,X96,2.5
A2,X97,2.5
A2,X98,2.5
A1,X99,2.5
A1,X100,2.5
A2,X101,2.5
A2,X102,2.5
A2,X103,2.5
A2,X104,2.5
A1,X105,2.5
A1,X106,2.5
A2,X107,2.5
A2,X108,2.5
A2,X109,2.5
A2,X110,2.5
A2,X111,2.5
A1,X112,2.5
A2,X113,2.5
A2,X114,2.5
A2,X115,2.5
A2,X116,2.5
A2,X117,2.5
A1,X118,2.5
A2,X119,2.5
A2,X120,2.5
